SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
"ON02GH1140","2017-09-13 12:00","<","0.001","0.001","0.001","107927","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","741.5","","","5075","MM HG","PRESSURE (FIELD)","PRESSION (TERRAIN)","P"
"ON02GH1140","2017-09-13 12:00"," ","1.05","0.001","0.001","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","0.1","","","5074","PPT","SALINITY (FIELD)","SALINITÉ (TERRAIN)","P"
"ON02GH1140","2017-09-13 12:00"," ","0.11","0.01","0.01","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"ON02GH1140","2017-09-13 12:00","<","0.001","0.001","0.001","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","99","0.05","0.05","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","18.4","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P"
"ON02GH1140","2017-09-13 12:00"," ","0.005","0.001","0.001","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"ON02GH1140","2017-09-13 12:00","<","0.005","0.005","0.005","107931","µG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","1.23","0.05","0.05","107933","µG/L","TITANIUM TOTAL","TITANE TOTAL","P"
"ON02GH1140","2017-09-13 12:00","<","2.86","2.86","","4810","NG/L","TOTAL 4-NONYLPHENOL DIETHOXYLATES","4-N-NONYLPHÉNOLS-DIÉTHOXYLÉS TOTAUX","P"
"ON02GH1140","2017-09-13 12:00","<","0.979","0.979","","4809","NG/L","TOTAL 4-NONYLPHENOL MONOETHOXYLATES","4-N-NONYLPHÉNOLS-MONOÉTHOXYLÉS TOTAUX","P"
"ON02GH1140","2017-09-13 12:00"," ","38.5","","","4323","PG/L","TOTAL DICHLORO BIPHENYLS","DICHLOROBIPHÉNYLES TOTAUX","P"
"ON02GH1140","2017-09-13 12:00"," ","0.1398","","","5073","G/L","TOTAL DISSOLVED SOLIDS (FIELD)","SOLIDES DISSOUS TOTAUX (TERRAIN)","P"
"ON02GH1140","2017-09-13 12:00"," ","3.28","","","4328","PG/L","TOTAL HEPTACHLOROBIPHENYLS (PCB 170-193)","HEPTACHLOROBIPHÉNYLES TOTAUX (BPC 170-193)","P"
"ON02GH1140","2017-09-13 12:00"," ","16.5","","","4327","PG/L","TOTAL HEXACHLOROBIPHENYLS (PCB 128-169)","HEXACHLOROBIPHÉNYLES TOTAUX (BPC 128-169)","P"
"ON02GH1140","2017-09-13 12:00"," ","4.38","","","4322","PG/L","TOTAL MONOCHLORO BIPHENYLS","MONOCHLOROBIPHÉNYLES TOTAUX","P"
"ON02GH1140","2017-09-13 12:00"," ","192","","","4333","PG/L","TOTAL PCBS","BPC TOTAUX","P"
"ON02GH1140","2017-09-13 12:00"," ","27.1","","","4326","PG/L","TOTAL PENTACHLOROBIPHENYLS (PCB 82-127)","PENTACHLOROBIPHÉNYLES TOTAUX (BPC 82-127)","P"
"ON02GH1140","2017-09-13 12:00"," ","3","","","107251","MG/L","TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE)","SOLIDES EN SUSPENSION TOTAUX (RÉSIDUS NON FILTRABLES)","P"
"ON02GH1140","2017-09-13 12:00"," ","47.8","","","4325","PG/L","TOTAL TETRACHLOROBIPHENYLS (PCB 40-81)","TÉTRACHLOROBIPHÉNYLES TOTAUX (BPC 40-81)","P"
"ON02GH1140","2017-09-13 12:00"," ","54.7","","","4324","PG/L","TOTAL TRICHLOROBIPHENYLS (PCB 16-39)","TRICHLOROBIPHÉNYLES TOTAUX (BPC 16-39)","P"
"ON02GH1140","2017-09-13 12:00","<","0.0408","0.0408","","4878","NG/L","TRANS-CHLORDANE OR BETA-CHLORDANE","TRANS-CHLORDANE OU BÉTA-CHLORDANE","P"
"ON02GH1140","2017-09-13 12:00","<","0.0408","0.0408","","4880","NG/L","TRANS-NONACHLOR","TRANS-NONACHLOR","P"
"ON02GH1140","2017-09-13 12:00"," ","0.013","0.001","0.001","107937","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","0.234","0.0005","0.0005","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","0.32","0.01","0.01","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","0.046","0.001","0.001","107938","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"ON02GH1140","2017-09-13 12:00"," ","0.3","0.2","0.2","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P"
"ON02GH1140","2017-09-28 12:00","<","1.02","1.02","","4284","PG/L","1,2,3,4-TETRACHLORO-5-(3,5-DICHLOROPHENYL)BENZENE (PCB 159)","1,2,3,4-TÉTRACHLORO-5-(3,5-DICHLOROPHÉNYL)BENZÈNE (BPC 159)","P"
"ON02GH1140","2017-09-28 12:00","<","1.06","1.06","","4227","PG/L","1,2,3-TRICHLORO-4-(3-CHLOROPHENYL)BENZENE (PCB 55)","1,2,3-TRICHLORO-4-(3-CHLOROPHÉNYL)BENZÈNE (BPC 55)","P"
"ON02GH1140","2017-09-28 12:00","<","0.638","0.638","","4133","PG/L","1,2,4,5-TETRACHLORO-3-(2,3,5,6-TETRACHLOROPHENYL)BENZENE (PCB 202)","1,2,4,5-TÉTRACHLORO-3-(2,3,5,6-TÉTRACHLOROPHÉNYL)BENZÈNE (BPC 202)","P"
"ON02GH1140","2017-09-28 12:00"," ","1.98","","","4238","PG/L","1,2,4-TRICHLORO-3-(2,3-DICHLOROPHENYL)BENZENE (PCB 84)","1,2,4-TRICHLORO-3-(2,3-DICHLOROPHÉNYL)BENZÈNE (BPC 84)","P"
"ON02GH1140","2017-09-28 12:00","<","0.988","0.988","","4224","PG/L","1,2,5-TRICHLORO-3-(4-CHLOROPHENYL)BENZENE (PCB 63)","1,2,5-TRICHLORO-3-(4-CHLOROPHÉNYL)BENZÈNE (BPC 63)","P"
"ON02GH1140","2017-09-28 12:00"," ","2.14","","","4117","PG/L","1,2-DICHLORO-4-(4-CHLOROPHENYL)BENZENE (PCB 37)","1,2-DICHLORO-4-(4-CHLOROPHÉNYL)BENZÈNE (BPC 37)","P"
"ON02GH1140","2017-09-28 12:00","<","2.76","2.76","","4176","PG/L","1,2-DICHLORO-4-PHENYLBENZENE/1-CHLORO-4-(3-CHLOROPHENYL)BENZENE (PCB 12/13)","1,2-DICHLORO-4-PHÉNYLBENZÈNE/1-CHLORO-4-(3-CHLOROPHÉNYL)BENZÈNE (BPC 12/13)","P"
"ON02GH1140","2017-09-28 12:00","<","2.19","2.19","","4136","PG/L","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHENYL (PCB 206)","2,2',3,3',4,4',5,5',6-NONACHLOROBIPHÉNYLE (BPC 206)","P"
"ON02GH1140","2017-09-28 12:00","<","1.03","1.03","","4318","PG/L","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHENYL (PCB 194)","2,2',3,3',4,4',5,5'-OCTACHLOROBIPHÉNYLE (BPC 194)","P"
"ON02GH1140","2017-09-28 12:00","<","1.58","1.58","","4319","PG/L","2,2',3,3',4,4',5,6,6'-NONACHLOROBIPHENYL (PCB 207)","2,2',3,3',4,4',5,6,6'-NONACHLOROBIPHÉNYLE (BPC 207)","P"
"ON02GH1140","2017-09-28 12:00","<","1.02","1.02","","4317","PG/L","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHENYL (PCB 195)","2,2,'3,3',4,4',5,6-OCTACHLOROBIPHÉNYLE (BPC 195)","P"
"ON02GH1140","2017-09-28 12:00"," ","1.36","","","4306","PG/L","2,2',3,3',4,4',5-HEPTACHLOROBIPHENYL (PCB 170)","2,2',3,3',4,4',5-HEPTACHLOROBIPHÉNYLE (BPC 170)","P"
"ON02GH1140","2017-09-28 12:00","<","1.83","1.83","","4135","PG/L","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHENYL (PCB 208)","2,2',3,3',4,5,5',6,6'-NONACHLOROBIPHÉNYLE (BPC 208)","P"
"ON02GH1140","2017-09-28 12:00","<","1.02","1.02","","4299","PG/L","2,2',3,3',4,5,5'-HEPTACHLOROBIPHENYL (PCB 172)","2,2',3,3',4,5,5'-HEPTACHLOROBIPHÉNYLE (BPC 172)","P"
"ON02GH1140","2017-09-28 12:00","<","0.638","0.638","","4308","PG/L","2,2',3,3',4,5',6,6'-OCTACHLOROBIPHENYL (PCB 201)","2,2',3,3',4,5',6,6'-OCTACHLOROBIPHÉNYLE (BPC 201)","P"
"ON02GH1140","2017-09-28 12:00","<","1","1","","4291","PG/L","2,2',3,3',4,5',6-HEPTACHLOROBIPHENYL (PCB 175)","2,2',3,3',4,5',6-HEPTACHLOROBIPHÉNYLE (BPC 175)","P"
"ON02GH1140","2017-09-28 12:00","<","1.03","1.03","","4296","PG/L","2,2',3,3',4,5',6'-HEPTACHLOROBIPHENYL (PCB 177)","2,2',3,3',4,5',6'-HEPTACHLOROBIPHÉNYLE (BPC 177)","P"
"ON02GH1140","2017-09-28 12:00","<","1.56","1.56","","4278","PG/L","2,2',3,3',4,5'-HEXACHLOROBIPHENYL (PCB 130)","2,2',3,3',4,5'-HEXACHLOROBIPHÉNYLE (BPC 130)","P"
"ON02GH1140","2017-09-28 12:00","<","0.771","0.771","","4288","PG/L","2,2',3,3',4,6,6'-HEPTACHLOROBIPHENYL (PCB 176)","2,2',3,3',4,6,6'-HEPTACHLOROBIPHÉNYLE (BPC 176)","P"
"ON02GH1140","2017-09-28 12:00","<","1.49","1.49","","4269","PG/L","2,2',3,3',4,6-HEXACHLOROBIPHENYL (PCB 131)","2,2',3,3',4,6-HEXACHLOROBIPHÉNYLE (BPC 131)","P"
"ON02GH1140","2017-09-28 12:00"," ","1.92","","","4271","PG/L","2,2',3,3',4,6'-HEXACHLOROBIPHENYL (PCB 132)","2,2',3,3',4,6'-HEXACHLOROBIPHÉNYLE (BPC 132)","P"
"ON02GH1140","2017-09-28 12:00","<","1.03","1.03","","4290","PG/L","2,2',3,3',5,5',6-HEPTACHLOROBIPHENYL (PCB 178)","2,2',3,3',5,5',6-HEPTACHLOROBIPHÉNYLE (BPC 178)","P"
"ON02GH1140","2017-09-28 12:00","<","0.762","0.762","","4286","PG/L","2,2',3,3',5,6,6'-HEPTACHLOROBIPHENYL (PCB 179)","2,2',3,3',5,6,6'-HEPTACHLOROBIPHÉNYLE (BPC 179)","P"
"ON02GH1140","2017-09-28 12:00","<","0.638","0.638","","4309","PG/L","2,2',3,4,4',5,6,6'-OCTACHLOROBIPHENYL (PCB 204)","2,2',3,4,4',5,6,6'-OCTACHLOROBIPHÉNYLE (BPC 204)","P"
"ON02GH1140","2017-09-28 12:00","<","1.4","1.4","","4279","PG/L","2,2',3,4,4',5-HEXACHLOROBIPHENYL (PCB 137)","2,2',3,4,4',5-HEXACHLOROBIPHÉNYLE (BPC 137)","P"
"ON02GH1140","2017-09-28 12:00","<","1.37","1.37","","4277","PG/L","2,2',3,4,5,5'-HEXACHLOROBIPHENYL (PCB 141)","2,2',3,4,5,5'-HEXACHLOROBIPHÉNYLE (BPC 141)","P"
"ON02GH1140","2017-09-28 12:00","<","1.27","1.27","","4274","PG/L","2,2',3,4',5,5'-HEXACHLOROBIPHENYL (PCB 146)","2,2',3,4',5,5'-HEXACHLOROBIPHÉNYLE (BPC 146)","P"
"ON02GH1140","2017-09-28 12:00","<","1.23","1.23","","4197","PG/L","2,2',3,6'-TETRACHLOROBIPHENYL (PCB 46)","2,2',3,6'-TÉTRACHLOROBIPHÉNYLE (BPC 46)","P"
"ON02GH1140","2017-09-28 12:00"," ","4.45","","","4178","PG/L","2,2',4-TRICHLOROBIPHENYL (PCB 17)","2,2',4-TRICHLOROBIPHÉNYLE (BPC 17)","P"
"ON02GH1140","2017-09-28 12:00"," ","7.11","","","4198","PG/L","2,2',5,5'-TETRACHLOROBIPHENYL (PCB 52)","2,2',5,5'-TÉTRACHLOROBIPHÉNYLE (BPC 52)","P"
"ON02GH1140","2017-09-28 12:00"," ","1.25","","","4116","PG/L","2,2',6-TRICHLOROBIPHENYL (PCB 19)","2,2',6-TRICHLOROBIPHÉNYLE (BPC 19)","P"
"ON02GH1140","2017-09-28 12:00","<","0.896","0.896","","4134","PG/L","2,3,3',4,4',5,5',6-OCTACHLOROBIPHENYL (PCB 205)","2,3,3',4,4',5,5',6-OCTACHLOROBIPHÉNYLE (BPC 205)","P"
"ON02GH1140","2017-09-28 12:00","<","1.21","1.21","","4132","PG/L","2,3,3',4,4',5,5'-HEPTACHLOROBIPHENYL (PCB 189)","2,3,3',4,4',5,5'-HEPTACHLOROBIPHÉNYLE (BPC 189)","P"
"ON02GH1140","2017-09-28 12:00","<","0.759","0.759","","4305","PG/L","2,3,3',4,4',5',6-HEPTACHLOROBIPHENYL (PCB 191)","2,3,3',4,4',5',6-HEPTACHLOROBIPHÉNYLE (BPC 191)","P"
"ON02GH1140","2017-09-28 12:00","<","0.991","0.991","","4282","PG/L","2,3,3',4,4',6-HEXACHLOROBIPHENYL (PCB 158)","2,3,3',4,4',6-HEXACHLOROBIPHÉNYLE (BPC 158)","P"
"ON02GH1140","2017-09-28 12:00","<","1.02","1.02","","4255","PG/L","2,3,3',4',5-PENTACHLOROBIPHENYL (PCB 107)","2,3,3',4',5-PENTACHLOROBIPHÉNYLE (BPC 107)","P"
"ON02GH1140","2017-09-28 12:00","<","0.982","0.982","","4128","PG/L","2,3',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 167)","2,3',4,4',5,5'-HEXACHLOROBIPHÉNYLE (PCB 167)","P"
"ON02GH1140","2017-09-28 12:00"," ","1","","","4124","PG/L","2,3,4,4',5-PENTACHLOROBIPHENYL (PCB 114)","2,3,4,4',5-PENTACHLOROBIPHÉNYLE (BPC 114)","P"
"ON02GH1140","2017-09-28 12:00"," ","9.78","","","4123","PG/L","2,3',4,4',5-PENTACHLOROBIPHENYL (PCB 118)","2,3',4,4',5-PENTACHLOROBIPHÉNYLE (PCB 118)","P"
"ON02GH1140","2017-09-28 12:00","<","1.02","1.02","","4122","PG/L","2',3,4,4',5-PENTACHLOROBIPHENYL (PCB 123)","2',3,4,4',5-PENTACHLOROBIPHÉNYLE (BPC 123)","P"
"ON02GH1140","2017-09-28 12:00"," ","4.66","","","4226","PG/L","2,3'4,4'-TETRACHLOROBIPHENYL (PCB 66)","2,3'4,4'-TÉTRACHLOROBIPHÉNYLE (BPC 66)","P"
"ON02GH1140","2017-09-28 12:00"," ","9.62","","","4187","PG/L","2,4',5-TRICHLOROBIPHENYL (PCB 31)","2,4',5-TRICHLOROBIPHÉNYLE (BPC 31)","P"
"ON02GH1140","2017-09-28 12:00"," ","11","","","4173","PG/L","2,4'-DICHLOROBIPHENYL (PCB 8)","2,4'-DICHLOROBIPHÉNYLE (BPC 8)","P"
"ON02GH1140","2017-09-28 12:00"," ","5.09","","","4112","PG/L","2-CHLOROBIPHENYL (PCB 1)","2-CHLOROBIPHÉNYLE (BPC 1)","P"
"ON02GH1140","2017-09-28 12:00","<","0.978","0.978","","4130","PG/L","3,3',4,4',5,5'-HEXACHLOROBIPHENYL (PCB 169)","3,3',4,4',5,5'-HEXACHLOROBIPHÉNYLE (BPC 169)","P"
"ON02GH1140","2017-09-28 12:00","<","0.988","0.988","","4126","PG/L","3,3',4,4'5-PENTACHLOROBIPHENYL (PCB 126)","3,3',4,4'5-PENTACHLOROBIPHÉNYLE (BPC 126)","P"
"ON02GH1140","2017-09-28 12:00"," ","1.11","","","4120","PG/L","3,3'4,4'-TETRACHLOROBIPHENYL (PCB 77)","3,3'4,4'-TÉTRACHLOROBIPHÉNYLE (BPC 77)","P"
"ON02GH1140","2017-09-28 12:00","<","1.08","1.08","","4119","PG/L","3,4,4',5-TETRACHLOROBIPHENYL (PCB 81)","3,4,4',5-TÉTRACHLOROBIPHÉNYLE (BPC 81)","P"
"ON02GH1140","2017-09-28 12:00","<","2.65","2.65","","4174","PG/L","3,5-DICHLOROBIPHENYL (PCB 14)","3,5-DICHLOROBIPHÉNYL (BPC 14)","P"
"ON02GH1140","2017-09-28 12:00","<","0.576","0.576","","4808","NG/L","4-NONYLPHENOL TOTAL","4-NONYLPHÉNOL TOTAL","P"
"ON02GH1140","2017-09-28 12:00","<","0.0406","0.0406","","4875","NG/L","ALDRIN","ALDRINE","P"
"ON02GH1140","2017-09-28 12:00"," ","0.054","","","4871","NG/L","ALPHA-BENZENEHEXACHLORIDE","ALPHA-HEXACHLORURE DE BENZÈNE","P"
"ON02GH1140","2017-09-28 12:00","<","0.0406","0.0406","","4879","NG/L","ALPHA-CHLORDANE","ALPHA-CHLORDANE","P"
"ON02GH1140","2017-09-28 12:00"," ","73","0.5","0.5","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","0.102","0.001","0.001","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","0.65","0.01","0.01","107906","µG/L","ARSENIC  TOTAL","ARSENIC  TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","16.1","0.05","0.05","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","0.004","0.001","0.001","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"ON02GH1140","2017-09-28 12:00","<","0.0508","0.0508","","4872","NG/L","BETA-HEXACHLOROCYCLOHEXANE (BETA-HCH OR BETA-BHC)","BÉTA-HEXACHLOROCYCLOHEXANE (BÉTA-HCH OU BÉTA-BHC)","P"
"ON02GH1140","2017-09-28 12:00","<","0.001","0.001","0.001","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","14.7","0.5","0.5","107907","µG/L","BORON TOTAL","BORE  TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","0.005","0.001","0.001","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","0.172","0.001","0.001","107912","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","0.013","0.001","0.001","107915","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"ON02GH1140","2017-09-28 12:00"," ","0.23","0.02","0.02","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"ON02GH1140","2017-09-28 12:00","<","0.0406","0.0406","","4881","NG/L","CIS-NONACHLOR","CIS-NONACHLOR","P"
"ON02GH1140","2017-09-28 12:00"," ","2.43","","","4167","PG/L","CL1-PCB 2","CL1-BPC 2","P"
"ON02GH1140","2017-09-28 12:00","<","2.85","2.85","","4168","PG/L","CL2-PCB-10","CL2-BPC-10","P"
"ON02GH1140","2017-09-28 12:00"," ","26.6","","","4175","PG/L","CL2-PCB-11","CL2-BPC-11","P"
"ON02GH1140","2017-09-28 12:00"," ","3.87","","","4115","PG/L","CL2-PCB-15","CL2-BPC-15","P"
"ON02GH1140","2017-09-28 12:00"," ","5.67","","","4114","PG/L","CL2-PCB-4","CL2-BPC-4","P"
"ON02GH1140","2017-09-28 12:00","<","2.84","2.84","","4170","PG/L","CL2-PCB-7","CL2-BPC-7","P"
"ON02GH1140","2017-09-28 12:00","<","2.72","2.72","","4169","PG/L","CL2-PCB-9","CL2-BPC-9","P"
"ON02GH1140","2017-09-28 12:00"," ","3.95","","","4181","PG/L","CL3-PCB-16","CL3-BPC-16","P"
"ON02GH1140","2017-09-28 12:00"," ","5.12","","","4189","PG/L","CL3-PCB-21/33","CL3-BPC-21/33","P"
"ON02GH1140","2017-09-28 12:00","<","0.849","0.849","","4184","PG/L","CL3-PCB-23","CL3-BPC-23","P"
"ON02GH1140","2017-09-28 12:00","<","0.71","0.71","","4180","PG/L","CL3-PCB-24","CL3-BPC-24","P"
"ON02GH1140","2017-09-28 12:00"," ","1.54","","","4186","PG/L","CL3-PCB-25","CL3-BPC-25","P"
"ON02GH1140","2017-09-28 12:00"," ","1.99","","","4185","PG/L","CL3-PCB-26/29","CL3-BPC-26/29","P"
"ON02GH1140","2017-09-28 12:00","<","0.68","0.68","","4179","PG/L","CL3-PCB-27","CL3-BPC-27","P"
"ON02GH1140","2017-09-28 12:00"," ","10.7","","","4188","PG/L","CL3-PCB-28/20","CL3-BPC-28/20","P"
"ON02GH1140","2017-09-28 12:00"," ","9.16","","","4177","PG/L","CL3-PCB-30/18","CL3-BPC-30/18","P"
"ON02GH1140","2017-09-28 12:00"," ","2.83","","","4182","PG/L","CL3-PCB-32","CL3-BPC-32","P"
"ON02GH1140","2017-09-28 12:00","<","0.799","0.799","","4183","PG/L","CL3-PCB-34","CL3-BPC-34","P"
"ON02GH1140","2017-09-28 12:00","<","0.777","0.777","","4194","PG/L","CL3-PCB-35","CL3-BPC-35","P"
"ON02GH1140","2017-09-28 12:00","<","0.738","0.738","","4191","PG/L","CL3-PCB-36","CL3-BPC-36","P"
"ON02GH1140","2017-09-28 12:00","<","0.753","0.753","","4193","PG/L","CL3-PCB-38","CL3-BPC-38","P"
"ON02GH1140","2017-09-28 12:00","<","0.745","0.745","","4192","PG/L","CL3-PCB-39","CL3-BPC-39","P"
"ON02GH1140","2017-09-28 12:00","<","1.29","1.29","","4200","PG/L","CL4-PCB-43","CL4-BPC-43","P"
"ON02GH1140","2017-09-28 12:00"," ","25","","","4203","PG/L","CL4-PCB-44/47/65","CL4-BPC-44/47/65","P"
"ON02GH1140","2017-09-28 12:00"," ","8.73","","","4196","PG/L","CL4-PCB-45/51","CL4-BPC-45/51","P"
"ON02GH1140","2017-09-28 12:00","<","1.04","1.04","","4202","PG/L","CL4-PCB-48","CL4-BPC-48","P"
"ON02GH1140","2017-09-28 12:00","<","1.07","1.07","","4118","PG/L","CL4-PCB-54","CL4-BPC-54","P"
"ON02GH1140","2017-09-28 12:00"," ","2.56","","","4228","PG/L","CL4-PCB-56","CL4-BPC-56","P"
"ON02GH1140","2017-09-28 12:00","<","1.04","1.04","","4210","PG/L","CL4-PCB-57","CL4-BPC-57","P"
"ON02GH1140","2017-09-28 12:00","<","1.08","1.08","","4211","PG/L","CL4-PCB-58","CL4-BPC-58","P"
"ON02GH1140","2017-09-28 12:00","<","0.782","0.782","","4204","PG/L","CL4-PCB-59/62/75","CL4-BPC-59/62/75","P"
"ON02GH1140","2017-09-28 12:00","<","1.05","1.05","","4229","PG/L","CL4-PCB-60","CL4-BPC-60","P"
"ON02GH1140","2017-09-28 12:00"," ","7.98","","","4225","PG/L","CL4-PCB-61/70/74/76","CL4-BPC-61/70/74/76","P"
"ON02GH1140","2017-09-28 12:00","<","0.921","0.921","","4212","PG/L","CL4-PCB-67","CL4-BPC-67","P"
"ON02GH1140","2017-09-28 12:00"," ","2.92","","","4209","PG/L","CL4-PCB-68","CL4-BPC-68","P"
"ON02GH1140","2017-09-28 12:00"," ","3.69","","","4201","PG/L","CL4-PCB-69/49","CL4-BPC-69/49","P"
"ON02GH1140","2017-09-28 12:00","<","0.972","0.972","","4208","PG/L","CL4-PCB-72","CL4-BPC-72","P"
"ON02GH1140","2017-09-28 12:00","<","0.791","0.791","","4199","PG/L","CL4-PCB-73","CL4-BPC-73","P"
"ON02GH1140","2017-09-28 12:00","<","1.07","1.07","","4232","PG/L","CL4-PCB-78","CL4-BPC-78","P"
"ON02GH1140","2017-09-28 12:00","<","0.875","0.875","","4231","PG/L","CL4-PCB-79","CL4-BPC-79","P"
"ON02GH1140","2017-09-28 12:00","<","0.899","0.899","","4230","PG/L","CL4-PCB-80","CL4-BPC-80","P"
"ON02GH1140","2017-09-28 12:00","<","0.877","0.877","","4121","PG/L","CL5-PCB-104","CL5-BPC-104","P"
"ON02GH1140","2017-09-28 12:00","<","1.03","1.03","","4256","PG/L","CL5-PCB-106","CL5-BPC-106","P"
"ON02GH1140","2017-09-28 12:00","<","1.12","1.12","","4253","PG/L","CL5-PCB-108/124","CL5-BPC-108/124","P"
"ON02GH1140","2017-09-28 12:00","<","0.846","0.846","","4250","PG/L","CL5-PCB-111","CL5-BPC-111","P"
"ON02GH1140","2017-09-28 12:00","<","0.69","0.69","","4244","PG/L","CL5-PCB-112","CL5-BPC-112","P"
"ON02GH1140","2017-09-28 12:00","<","0.782","0.782","","4251","PG/L","CL5-PCB-120","CL5-BPC-120","P"
"ON02GH1140","2017-09-28 12:00","<","0.772","0.772","","4240","PG/L","CL5-PCB-121","CL5-BPC-121","P"
"ON02GH1140","2017-09-28 12:00","<","1.07","1.07","","4257","PG/L","CL5-PCB-122","CL5-BPC-122","P"
"ON02GH1140","2017-09-28 12:00","<","0.993","0.993","","4258","PG/L","CL5-PCB-127","CL5-BPC-127","P"
"ON02GH1140","2017-09-28 12:00","<","1.07","1.07","","4239","PG/L","CL5-PCB-89","CL5-BPC-89","P"
"ON02GH1140","2017-09-28 12:00","<","1.14","1.14","","4235","PG/L","CL5-PCB-94","CL5-BPC-94","P"
"ON02GH1140","2017-09-28 12:00","<","0.838","0.838","","4233","PG/L","CL5-PCB-96","CL5-BPC-96","P"
"ON02GH1140","2017-09-28 12:00"," ","2.05","","","4283","PG/L","CL6-PCB-128/166","CL6-BPC-128/166","P"
"ON02GH1140","2017-09-28 12:00","<","1.42","1.42","","4272","PG/L","CL6-PCB-133","CL6-BPC-133","P"
"ON02GH1140","2017-09-28 12:00","<","1.47","1.47","","4267","PG/L","CL6-PCB-134/143","CL6-BPC-134/143","P"
"ON02GH1140","2017-09-28 12:00"," ","7.79","","","4281","PG/L","CL6-PCB-138/163/129/160","CL6-BPC-138/163/129/160","P"
"ON02GH1140","2017-09-28 12:00","<","1.33","1.33","","4268","PG/L","CL6-PCB-139/140","CL6-BPC-139/140","P"
"ON02GH1140","2017-09-28 12:00","<","1.5","1.5","","4270","PG/L","CL6-PCB-142","CL6-BPC-142","P"
"ON02GH1140","2017-09-28 12:00","<","0.833","0.833","","4265","PG/L","CL6-PCB-144","CL6-BPC-144","P"
"ON02GH1140","2017-09-28 12:00","<","0.675","0.675","","4262","PG/L","CL6-PCB-145","CL6-BPC-145","P"
"ON02GH1140","2017-09-28 12:00","<","0.908","0.908","","4263","PG/L","CL6-PCB-148","CL6-BPC-148","P"
"ON02GH1140","2017-09-28 12:00","<","0.638","0.638","","4260","PG/L","CL6-PCB-150","CL6-BPC-150","P"
"ON02GH1140","2017-09-28 12:00","<","0.638","0.638","","4259","PG/L","CL6-PCB-152","CL6-BPC-152","P"
"ON02GH1140","2017-09-28 12:00"," ","5.49","","","4276","PG/L","CL6-PCB-153/168","CL6-BPC-153/168","P"
"ON02GH1140","2017-09-28 12:00","<","0.638","0.638","","4127","PG/L","CL6-PCB-155","CL6-BPC-155","P"
"ON02GH1140","2017-09-28 12:00","<","1.04","1.04","","4275","PG/L","CL6-PCB-161","CL6-BPC-161","P"
"ON02GH1140","2017-09-28 12:00","<","1.09","1.09","","4285","PG/L","CL6-PCB-162","CL6-BPC-162","P"
"ON02GH1140","2017-09-28 12:00","<","1.12","1.12","","4280","PG/L","CL6-PCB-164","CL6-BPC-164","P"
